Algorithm;Problem;CPU Time [ms];System Time [ms];User Time [ms];Clock Time [ms];Optimize counter;Optimize/sec (CPU) [1/s];Optimize/sec (Clock) [1/s];Exception;Best solution;Best solution (human readable);Depth;Fitness;Operations
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9360];46;1;46;37;20;434;540;none;[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];0;2625.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9361];32;1;32;37;20;625;540;none;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0];[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0];0;3670.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9362];31;1;31;37;20;645;540;none;[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0];[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0];0;2538.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9363];31;1;31;30;20;645;666;none;[1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1];[1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1];0;2818.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9364];31;1;31;30;20;645;666;none;[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1];[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1];0;2695.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9365];31;1;31;33;20;645;606;none;[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0];0;2997.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9366];47;15;32;37;20;425;540;none;[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0];[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0];0;2711.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9367];31;1;31;37;20;645;540;none;[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1];[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1];0;2681.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9368];47;1;47;40;20;425;500;none;[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0];[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0];0;2715.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9369];31;1;31;37;20;645;540;none;[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0];[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0];0;3782.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9370];47;1;47;40;20;425;500;none;[0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1];[0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1];0;3426.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9371];31;1;31;35;20;645;571;none;[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1];[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1];0;3197.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9372];32;1;31;35;20;625;571;none;[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1];[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1];0;3093.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9373];31;1;31;38;20;645;526;none;[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1];[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1];0;2789.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9374];32;1;31;32;20;625;625;none;[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1];[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1];0;2861.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9375];46;1;47;40;20;434;500;none;[1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0];[1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0];0;3065.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9376];32;1;31;38;20;625;526;none;[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0];[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0];0;2982.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9377];31;1;31;35;20;645;571;none;[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0];[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0];0;3182.0;Empty knapsack created (random)
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9378];31;1;31;32;20;645;625;none;[0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1];[0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1];0;2983.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9379];31;1;32;35;20;645;571;none;[0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1];[0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1];0;2970.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9380];15;1;15;23;20;1333;869;none;[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0];[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0];0;299.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9381];31;1;31;33;20;645;606;none;[1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0];[1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0];0;3329.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9382];31;1;32;38;20;645;526;none;[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1];[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1];0;3431.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9383];47;1;46;40;20;425;500;none;[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1];[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1];0;3143.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9384];31;1;32;37;20;645;540;none;[0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1];[0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1];0;3329.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9385];47;1;46;40;20;425;500;none;[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1];[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1];0;3127.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9386];47;32;16;45;20;425;444;none;[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1];[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1];0;3283.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9387];31;15;16;35;20;645;571;none;[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0];[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0];0;2907.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9388];47;16;31;45;20;425;444;none;[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0];[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0];0;2921.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9389];31;1;31;35;20;645;571;none;[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1];[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1];0;2831.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9390];15;1;15;28;20;1333;714;none;[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0];[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0];0;2892.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9391];31;1;31;35;20;645;571;none;[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1];[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1];0;2676.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9392];31;1;31;35;20;645;571;none;[1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0];[1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0];0;2909.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9393];32;1;31;33;20;625;606;none;[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1];[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1];0;2544.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9394];31;1;32;35;20;645;571;none;[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1];[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1];0;3260.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9395];47;1;46;33;20;425;606;none;[1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1];[1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1];0;2921.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9396];15;1;16;28;20;1333;714;none;[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];0;3363.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9397];47;1;47;35;20;425;571;none;[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1];[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1];0;2728.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9398];31;1;31;37;20;645;540;none;[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0];[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0];0;3042.0;Unknown operation
MyGeneticAlgorithm [p=30, m=1.0];Knapsack [file=knap_30.inst.dat,id=9399];31;1;31;25;20;645;800;none;[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1];[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1];0;3013.0;Unknown operation
